id,platform,source
795336,iOS,organic
797702,iOS,organic
800080,iOS,organic
800140,iOS,admob
802504,iOS,organic
804902,iOS,admob
804930,iOS,organic
807260,web,admob
807274,web,organic
809682,web,organic
809740,web,organic
809758,web,admob
812128,web,admob
812144,web,admob
814514,android,organic
814522,android,organic
816926,android,organic
819294,android,organic
819310,android,admob
819318,android,admob
819320,android,admob
819346,android,organic
821730,android,admob
821742,android,organic
821748,android,admob
824122,android,admob
824150,android,organic
828906,iOS,organic
828936,iOS,admob
828966,iOS,organic
828988,iOS,organic
831338,iOS,organic
836130,iOS,organic
836134,iOS,admob
836150,iOS,organic
838494,iOS,organic
843302,iOS,organic
843320,iOS,organic
848116,web,organic
848154,web,organic
848162,web,admob
850546,web,admob
852934,android,organic
855312,android,admob
857730,android,admob
857756,android,organic
862522,iOS,organic
864934,iOS,admob
864936,iOS,organic
864960,iOS,admob
867316,iOS,organic
867360,iOS,admob
869736,iOS,admob
869782,iOS,organic
872082,iOS,organic
872148,iOS,admob
874474,iOS,admob
874484,iOS,admob
874502,iOS,admob
874544,iOS,admob
874554,iOS,admob
879298,iOS,admob
879304,iOS,admob
879324,iOS,admob
879336,iOS,admob
886506,web,admob
886592,web,admob
888942,android,organic
891352,iOS,organic
891362,iOS,organic
893728,iOS,organic
893732,iOS,organic
893736,iOS,organic
893738,iOS,organic
678264,android,organic
678316,android,tapjoy
678330,android,tapjoy
683038,android,tapjoy
683048,android,organic
683098,android,tapjoy
683108,android,tapjoy
685460,android,tapjoy
685470,android,tapjoy
685482,android,tapjoy
685498,android,tapjoy
685500,android,tapjoy
687878,android,tapjoy
687906,android,organic
687940,android,organic
690282,android,tapjoy
692646,iOS,tapjoy
692652,iOS,tapjoy
695076,iOS,tapjoy
695098,iOS,tapjoy
697462,iOS,tapjoy
702214,iOS,organic
702242,iOS,tapjoy
702272,iOS,tapjoy
707060,iOS,organic
707064,iOS,tapjoy
707110,iOS,tapjoy
709450,iOS,tapjoy
709486,iOS,tapjoy
711862,iOS,organic
714250,web,tapjoy
714268,web,tapjoy
714270,web,tapjoy
714328,web,organic
719096,web,tapjoy
721440,android,tapjoy
721494,android,organic
721524,android,tapjoy
723876,android,tapjoy
723880,android,tapjoy
723916,android,tapjoy
728692,iOS,tapjoy
731100,iOS,tapjoy
731108,iOS,tapjoy
733434,iOS,organic
733480,iOS,tapjoy
735846,iOS,organic
738282,iOS,organic
740694,iOS,tapjoy
740696,iOS,tapjoy
743016,iOS,tapjoy
743056,iOS,organic
743102,iOS,tapjoy
745438,iOS,tapjoy
745442,iOS,tapjoy
747850,web,tapjoy
750236,web,organic
752718,web,tapjoy
755034,android,organic
755044,android,organic
755088,android,organic
759812,android,organic
759846,android,organic
759860,android,organic
762258,android,tapjoy
762306,android,organic
764632,iOS,tapjoy
764648,iOS,organic
764668,iOS,organic
764672,iOS,organic
767078,iOS,organic
769436,iOS,organic
769490,iOS,organic
771874,iOS,organic
774292,web,organic
776646,web,organic
776648,web,organic
776702,web,organic
779080,android,admob
779084,android,admob
779110,android,admob
781458,android,admob
783900,android,organic
788688,android,admob
791058,android,admob
791074,android,admob
793508,iOS,admob
795884,iOS,admob
795930,iOS,organic
798238,iOS,admob
798246,iOS,admob
798252,iOS,organic
798274,iOS,organic
800672,iOS,organic
803080,iOS,organic
805466,iOS,admob
805470,iOS,admob
805482,iOS,organic
807876,web,organic
807916,web,organic
810212,web,organic
810258,web,admob
812652,web,admob
815066,android,organic
815088,android,admob
815104,android,organic
817448,android,admob
817456,android,organic
817506,android,admob
819850,android,admob
819884,android,organic
824660,android,organic
824670,android,admob
829442,iOS,organic
829490,iOS,admob
831914,iOS,organic
834254,iOS,admob
834320,iOS,organic
836690,iOS,admob
839056,iOS,organic
839064,iOS,organic
839076,iOS,organic
839100,iOS,admob
839104,iOS,admob
843832,iOS,admob
846244,web,admob
846278,web,organic
846284,web,organic
846316,web,admob
846338,web,admob
848650,web,admob
848670,web,admob
848736,web,admob
851088,android,organic
853460,android,organic
853518,android,organic
858236,android,admob
858244,android,organic
863048,iOS,admob
863060,iOS,admob
863128,iOS,admob
863134,iOS,admob
867818,iOS,admob
867856,iOS,admob
872660,iOS,admob
872670,iOS,organic
875058,iOS,admob
875136,iOS,admob
877456,iOS,organic
877478,iOS,organic
877516,iOS,admob
879856,iOS,organic
879884,iOS,admob
879924,iOS,admob
879932,iOS,admob
882252,iOS,admob
882258,iOS,admob
882292,iOS,admob
882324,iOS,admob
884628,web,organic
884648,web,organic
884666,web,admob
884688,web,organic
887110,web,organic
887124,web,admob
889444,android,organic
889528,android,organic
891924,iOS,organic
677272,web,organic
677274,web,organic
679686,android,tapjoy
679692,android,tapjoy
682044,android,tapjoy
682056,android,tapjoy
682110,android,tapjoy
684456,android,tapjoy
684500,android,tapjoy
686852,android,tapjoy
689254,android,tapjoy
691632,iOS,tapjoy
691698,iOS,organic
694068,iOS,organic
694076,iOS,organic
694078,iOS,tapjoy
694104,iOS,organic
694108,iOS,tapjoy
696486,iOS,tapjoy
696514,iOS,organic
696532,iOS,organic
698864,iOS,tapjoy
698918,iOS,organic
703666,iOS,tapjoy
703676,iOS,organic
703690,iOS,tapjoy
703706,iOS,tapjoy
708456,iOS,tapjoy
708472,iOS,tapjoy
708514,iOS,tapjoy
708516,iOS,organic
715634,web,tapjoy
718006,web,tapjoy
720432,android,organic
722858,android,organic
722878,android,tapjoy
727654,android,tapjoy
730088,iOS,organic
732446,iOS,organic
732516,iOS,organic
734894,iOS,organic
734918,iOS,organic
739656,iOS,organic
739714,iOS,organic
744450,iOS,organic
744480,iOS,tapjoy
744488,iOS,organic
746852,web,tapjoy
751696,web,tapjoy
751706,web,tapjoy
751738,web,tapjoy
754048,web,tapjoy
754066,web,tapjoy
756516,android,organic
758822,android,organic
758828,android,organic
761302,android,tapjoy
761318,android,organic
761320,android,organic
763684,iOS,organic
766044,iOS,organic
766102,iOS,organic
766110,iOS,tapjoy
766126,iOS,organic
768468,iOS,organic
768480,iOS,organic
768512,iOS,organic
770898,iOS,organic
773260,iOS,organic
773310,iOS,organic
775632,web,organic
775664,web,organic
775724,web,tapjoy
778024,android,admob
778030,android,admob
778056,android,admob
778060,android,admob
780478,android,admob
785272,android,admob
785294,android,admob
787674,android,organic
790020,android,organic
792442,android,admob
794882,iOS,admob
794896,iOS,admob
794912,iOS,admob
799632,iOS,admob
799642,iOS,organic
799656,iOS,organic
804482,iOS,admob
804502,iOS,organic
804516,iOS,organic
806868,web,admob
806894,web,admob
809226,web,organic
809240,web,admob
811636,web,admob
811662,web,admob
814056,android,admob
816448,android,admob
818872,android,admob
818924,android,organic
821318,android,organic
823684,android,admob
826052,android,organic
826064,android,organic
826102,android,organic
826106,android,organic
828422,iOS,admob
830906,iOS,organic
833254,iOS,organic
835648,iOS,organic
835650,iOS,organic
835668,iOS,admob
835676,iOS,organic
835682,iOS,admob
835694,iOS,organic
838064,iOS,admob
842810,iOS,admob
842816,iOS,organic
842878,iOS,organic
842886,iOS,organic
845262,web,admob
845278,web,admob
847672,web,organic
847712,web,organic
852428,android,organic
852434,android,admob
852478,android,organic
852496,android,organic
852498,android,organic
854880,android,organic
857238,android,admob
859720,iOS,admob
862040,iOS,organic
862068,iOS,organic
862088,iOS,organic
864426,iOS,organic
864434,iOS,admob
866878,iOS,admob
869306,iOS,admob
871644,iOS,admob
871674,iOS,admob
871682,iOS,admob
871718,iOS,admob
876408,iOS,admob
876452,iOS,organic
878852,iOS,admob
881252,iOS,admob
883684,web,admob
886024,web,organic
886026,web,admob
886050,web,organic
888482,android,organic
888532,android,organic
890820,iOS,organic
890828,iOS,organic
890914,iOS,organic
893252,iOS,organic
893274,iOS,organic
678172,android,tapjoy
678174,android,tapjoy
678192,android,tapjoy
678208,android,organic
678246,android,tapjoy
678250,android,organic
680652,android,tapjoy
683034,android,tapjoy
685388,android,tapjoy
687796,android,organic
687816,android,tapjoy
687822,android,tapjoy
687842,android,tapjoy
690190,android,tapjoy
690198,android,tapjoy
690246,android,tapjoy
692622,iOS,organic
692666,iOS,tapjoy
692674,iOS,organic
694998,iOS,tapjoy
695026,iOS,tapjoy
697422,iOS,tapjoy
697434,iOS,tapjoy
699770,iOS,tapjoy
699810,iOS,organic
702210,iOS,tapjoy
702240,iOS,tapjoy
702252,iOS,tapjoy
704654,iOS,tapjoy
707048,iOS,tapjoy
709380,iOS,tapjoy
711790,iOS,tapjoy
711810,iOS,organic
711822,iOS,tapjoy
711824,iOS,organic
714208,web,organic
714224,web,organic
714228,web,tapjoy
716656,web,tapjoy
721370,android,organic
721388,android,tapjoy
721428,android,organic
723764,android,organic
723766,android,tapjoy
723774,android,tapjoy
723790,android,organic
723810,android,tapjoy
728658,iOS,tapjoy
728670,iOS,tapjoy
731000,iOS,organic
733404,iOS,tapjoy
733442,iOS,organic
733466,iOS,organic
738216,iOS,organic
738240,iOS,tapjoy
740590,iOS,tapjoy
745392,iOS,tapjoy
747794,web,organic
747834,web,tapjoy
747854,web,tapjoy
747860,web,tapjoy
747868,web,organic
752578,web,organic
752582,web,tapjoy
752656,web,organic
754990,android,organic
755052,android,organic
757402,android,organic
757440,android,organic
757448,android,organic
759892,android,organic
762236,android,organic
764660,iOS,tapjoy
764676,iOS,tapjoy
766954,iOS,organic
767038,iOS,tapjoy
769404,iOS,organic
769440,iOS,organic
769486,iOS,organic
771774,iOS,organic
771784,iOS,tapjoy
771824,iOS,organic
779048,android,organic
779050,android,organic
781372,android,admob
781396,android,organic
783854,android,admob
783868,android,admob
786212,android,organic
786262,android,organic
788656,android,admob
791016,android,admob
791020,android,admob
791042,android,admob
793392,iOS,admob
793412,iOS,organic
793428,iOS,admob
793444,iOS,organic
795820,iOS,admob
795852,iOS,admob
798196,iOS,organic
798200,iOS,admob
798230,iOS,organic
800624,iOS,organic
800666,iOS,admob
802966,iOS,admob
802988,iOS,admob
803012,iOS,organic
803020,iOS,organic
803034,iOS,organic
803038,iOS,organic
805464,iOS,organic
805468,iOS,organic
807846,web,admob
810206,web,admob
810262,web,admob
812656,web,admob
815018,android,organic
817400,android,admob
819816,android,admob
822170,android,admob
822194,android,admob
822204,android,organic
824580,android,admob
824588,android,admob
826998,android,admob
827052,android,organic
829398,iOS,organic
829406,iOS,admob
831832,iOS,organic
831850,iOS,admob
834174,iOS,admob
834202,iOS,organic
836620,iOS,organic
839016,iOS,organic
841408,iOS,organic
841412,iOS,organic
841416,iOS,organic
843870,iOS,admob
846166,web,admob
846190,web,admob
846226,web,admob
846236,web,admob
848604,web,admob
848640,web,organic
848664,web,admob
851008,android,organic
851028,android,admob
851060,android,organic
853396,android,organic
855846,android,organic
858226,android,admob
860610,iOS,admob
860654,iOS,admob
862986,iOS,admob
862998,iOS,organic
863002,iOS,admob
863052,iOS,admob
863064,iOS,admob
865460,iOS,organic
865464,iOS,admob
865466,iOS,admob
867858,iOS,admob
870224,iOS,organic
870254,iOS,admob
872572,iOS,organic
872616,iOS,admob
872622,iOS,organic
875020,iOS,admob
879770,iOS,admob
879774,iOS,admob
879784,iOS,organic
879814,iOS,admob
884660,web,organic
889388,android,organic
891786,iOS,organic
678288,android,tapjoy
678302,android,tapjoy
678328,android,tapjoy
683102,android,organic
683126,android,organic
685516,android,tapjoy
687856,android,tapjoy
687916,android,organic
687942,android,tapjoy
690322,android,organic
690372,android,tapjoy
695112,iOS,tapjoy
699948,iOS,tapjoy
704674,iOS,tapjoy
704678,iOS,tapjoy
704696,iOS,tapjoy
704728,iOS,tapjoy
707086,iOS,tapjoy
707132,iOS,tapjoy
707158,iOS,tapjoy
707178,iOS,organic
709504,iOS,tapjoy
709530,iOS,organic
711890,iOS,organic
711912,iOS,tapjoy
711986,iOS,tapjoy
716674,web,tapjoy
716680,web,tapjoy
716684,web,tapjoy
716736,web,tapjoy
719090,web,tapjoy
721506,android,tapjoy
721542,android,tapjoy
723898,android,tapjoy
723902,android,organic
726282,android,organic
726304,android,organic
726354,android,organic
728774,iOS,tapjoy
731128,iOS,tapjoy
731130,iOS,organic
733510,iOS,tapjoy
733512,iOS,tapjoy
738292,iOS,tapjoy
738324,iOS,tapjoy
740688,iOS,tapjoy
740690,iOS,tapjoy
743116,iOS,tapjoy
743176,iOS,tapjoy
743182,iOS,organic
745510,iOS,tapjoy
745528,iOS,tapjoy
750334,web,tapjoy
752724,web,tapjoy
752776,web,tapjoy
752778,web,tapjoy
755180,android,organic
757546,android,organic
759900,android,organic
759922,android,organic
759946,android,organic
759948,android,organic
762282,android,organic
762314,android,organic
764742,iOS,organic
764764,iOS,organic
767054,iOS,organic
767062,iOS,organic
769512,iOS,organic
769546,iOS,organic
771936,iOS,tapjoy
774318,web,organic
776664,web,organic
776684,web,organic
776740,web,organic
779168,android,organic
781498,android,admob
783908,android,admob
786350,android,admob
788708,android,admob
788734,android,admob
788742,android,organic
788776,android,admob
791152,android,admob
791158,android,admob
791178,android,admob
793512,iOS,organic
793516,iOS,organic
793522,iOS,organic
795868,iOS,organic
795892,iOS,admob
798322,iOS,organic
798344,iOS,organic
800722,iOS,admob
803084,iOS,organic
803098,iOS,organic
805530,iOS,organic
805534,iOS,organic
807934,web,admob
807956,web,organic
810388,web,organic
812760,web,admob
815148,android,admob
815160,android,organic
815172,android,organic
815176,android,organic
817564,android,admob
819952,android,admob
819972,android,admob
822286,android,admob
822320,android,organic
824704,android,organic
827120,android,organic
831906,iOS,admob
831910,iOS,organic
834294,iOS,organic
834308,iOS,admob
834328,iOS,admob
834346,iOS,admob
836702,iOS,organic
839074,iOS,admob
839090,iOS,admob
839140,iOS,organic
841534,iOS,admob
843908,iOS,organic
843976,iOS,organic
846288,web,organic
846294,web,admob
846324,web,admob
848732,web,organic
848748,web,admob
851090,android,organic
851170,android,organic
853494,android,organic
853546,android,organic
855908,android,organic
858316,android,admob
860692,iOS,organic
860742,iOS,admob
860768,iOS,admob
863088,iOS,admob
865526,iOS,admob
867918,iOS,admob
867926,iOS,admob
867958,iOS,admob
870314,iOS,admob
875078,iOS,organic
875080,iOS,organic
875084,iOS,admob
877494,iOS,admob
877504,iOS,admob
877586,iOS,admob
879876,iOS,admob
879946,iOS,organic
882278,iOS,admob
884732,web,organic
884734,web,organic
884756,web,organic
887122,web,organic
889530,android,organic
889542,android,organic
678438,android,organic
680784,android,organic
683136,android,tapjoy
685578,android,tapjoy
687956,android,organic
687974,android,tapjoy
687992,android,tapjoy
688036,android,tapjoy
690354,android,tapjoy
692760,iOS,tapjoy
692784,iOS,organic
692800,iOS,tapjoy
695134,iOS,tapjoy
697544,iOS,tapjoy
697560,iOS,organic
699970,iOS,tapjoy
699986,iOS,tapjoy
699990,iOS,organic
702386,iOS,tapjoy
702392,iOS,tapjoy
704750,iOS,tapjoy
704828,iOS,tapjoy
707164,iOS,tapjoy
707208,iOS,organic
711918,iOS,tapjoy
714344,web,organic
714346,web,tapjoy
719130,web,organic
719162,web,tapjoy
721620,android,organic
724002,android,tapjoy
726368,android,tapjoy
728746,iOS,tapjoy
731206,iOS,tapjoy
733562,iOS,tapjoy
735906,iOS,tapjoy
735936,iOS,organic
735942,iOS,tapjoy
735958,iOS,organic
738362,iOS,organic
738390,iOS,tapjoy
738424,iOS,organic
738432,iOS,tapjoy
740744,iOS,tapjoy
740772,iOS,organic
743146,iOS,organic
743178,iOS,tapjoy
747952,web,tapjoy
750348,web,tapjoy
750376,web,tapjoy
750388,web,tapjoy
752792,web,tapjoy
755112,android,organic
755124,android,organic
755132,android,organic
755162,android,organic
757554,android,organic
757590,android,organic
757628,android,organic
759912,android,organic
759956,android,organic
759974,android,organic
759986,android,organic
762428,android,organic
764734,iOS,organic
767148,iOS,organic
767196,iOS,organic
769542,iOS,organic
769572,iOS,organic
772016,iOS,organic
774388,web,organic
776762,web,organic
776802,web,tapjoy
776840,web,organic
779124,android,admob
781580,android,admob
781600,android,organic
781606,android,admob
783950,android,organic
783986,android,admob
786318,android,admob
786334,android,admob
788766,android,admob
788820,android,organic
791126,android,admob
791140,android,admob
791168,android,admob
793564,iOS,organic
793606,iOS,organic
793620,iOS,admob
795980,iOS,admob
798324,iOS,organic
798398,iOS,admob
800804,iOS,organic
805518,iOS,organic
807960,web,admob
810398,web,organic
812742,web,organic
815122,android,admob
815132,android,admob
815170,android,organic
819976,android,admob
822346,android,admob
822398,android,admob
824724,android,admob
824784,android,organic
827128,android,admob
827130,android,organic
831948,iOS,admob
832006,iOS,admob
834332,iOS,organic
834418,iOS,organic
836724,iOS,organic
839156,iOS,admob
839192,iOS,organic
839196,iOS,admob
841592,iOS,admob
843924,iOS,organic
846376,web,organic
846398,web,admob
848770,web,admob
848784,web,admob
848826,web,admob
851212,android,admob
853594,android,organic
853614,android,organic
853622,android,organic
853634,android,organic
855990,android,organic
858330,android,admob
858374,android,organic
858414,android,organic
860724,iOS,admob
860796,iOS,admob
860826,iOS,organic
863192,iOS,admob
865536,iOS,organic
865566,iOS,admob
867960,iOS,admob
872762,iOS,admob
872796,iOS,admob
875192,iOS,organic
877536,iOS,admob
879944,iOS,admob
879952,iOS,organic
882370,iOS,admob
882380,iOS,admob
887162,web,admob
887164,web,organic
887170,web,admob
889574,android,organic
889588,android,organic
889614,android,organic
891996,iOS,organic
892014,iOS,organic
679478,android,tapjoy
679500,android,organic
679510,android,tapjoy
681832,android,organic
684250,android,tapjoy
684266,android,tapjoy
684270,android,tapjoy
684326,android,organic
686672,android,tapjoy
689080,android,tapjoy
689094,android,tapjoy
691474,iOS,tapjoy
693862,iOS,tapjoy
693864,iOS,tapjoy
693888,iOS,tapjoy
693890,iOS,tapjoy
693908,iOS,organic
693926,iOS,organic
696260,iOS,tapjoy
696288,iOS,tapjoy
696336,iOS,tapjoy
698676,iOS,tapjoy
701070,iOS,tapjoy
701084,iOS,tapjoy
703440,iOS,tapjoy
703476,iOS,tapjoy
705856,iOS,tapjoy
705872,iOS,tapjoy
705882,iOS,tapjoy
705898,iOS,organic
705922,iOS,tapjoy
708256,iOS,tapjoy
708298,iOS,organic
710676,iOS,tapjoy
710698,iOS,tapjoy
710700,iOS,tapjoy
710702,iOS,organic
710730,iOS,tapjoy
710732,iOS,tapjoy
713044,iOS,tapjoy
713046,iOS,organic
713070,iOS,organic
713102,iOS,tapjoy
715424,web,tapjoy
717892,web,tapjoy
722674,android,organic
725094,android,tapjoy
727474,android,tapjoy
727506,android,organic
729852,iOS,tapjoy
729868,iOS,tapjoy
729932,iOS,tapjoy
732306,iOS,tapjoy
737048,iOS,tapjoy
737068,iOS,organic
739434,iOS,tapjoy
739464,iOS,tapjoy
744280,iOS,tapjoy
744294,iOS,tapjoy
746646,web,tapjoy
749028,web,organic
749080,web,tapjoy
749086,web,tapjoy
751442,web,tapjoy
751454,web,tapjoy
751472,web,tapjoy
751504,web,tapjoy
751516,web,organic
753822,web,tapjoy
756216,android,organic
756218,android,tapjoy
756256,android,organic
758660,android,organic
758714,android,organic
758716,android,organic
761048,android,organic
761050,android,organic
761052,android,organic
761056,android,organic
761090,android,organic
763472,iOS,organic
763508,iOS,organic
763528,iOS,tapjoy
765870,iOS,tapjoy
765902,iOS,organic
768252,iOS,tapjoy
773058,iOS,organic
775480,web,organic
775518,web,organic
777874,android,admob
777896,android,organic
777906,android,admob
780280,android,admob
780286,android,admob
780306,android,admob
785062,android,admob
787444,android,admob
787448,android,admob
787474,android,admob
789854,android,admob
789896,android,admob
792332,android,admob
797054,iOS,admob
797108,iOS,organic
799462,iOS,organic
799494,iOS,admob
799508,iOS,organic
801808,iOS,admob
801812,iOS,admob
801820,iOS,organic
801844,iOS,admob
801902,iOS,admob
804270,iOS,organic
804314,iOS,organic
806672,web,admob
809066,web,admob
809086,web,admob
809118,web,admob
811488,web,admob
813882,android,organic
821032,android,organic
821036,android,admob
821090,android,organic
821094,android,admob
821112,android,organic
823468,android,admob
823482,android,admob
825832,android,organic
830616,iOS,admob
830660,iOS,organic
830694,iOS,organic
835450,iOS,organic
835498,iOS,organic
835526,iOS,admob
835534,iOS,organic
837856,iOS,organic
837932,iOS,organic
840254,iOS,admob
840258,iOS,organic
840278,iOS,organic
842650,iOS,admob
842658,iOS,admob
845098,web,organic
845120,web,organic
845134,web,admob
845140,web,admob
847476,web,organic
847508,web,admob
849882,web,organic
852240,android,organic
852274,android,organic
852306,android,organic
854680,android,organic
854696,android,organic
854722,android,organic
857112,android,organic
859440,iOS,admob
859464,iOS,admob
859498,iOS,admob
861846,iOS,admob
861868,iOS,admob
864248,iOS,admob
864256,iOS,admob
864272,iOS,admob
866612,iOS,admob
869010,iOS,admob
869044,iOS,organic
871416,iOS,admob
871480,iOS,admob
876260,iOS,admob
876280,iOS,admob
878646,iOS,admob
878648,iOS,organic
878668,iOS,admob
881044,iOS,admob
881068,iOS,organic
881070,iOS,organic
881116,iOS,organic
881126,iOS,admob
885864,web,organic
885874,web,admob
885920,web,organic
888260,android,organic
888340,android,organic
893096,iOS,organic
679200,android,organic
679240,android,tapjoy
681676,android,tapjoy
683986,android,organic
686458,android,organic
688804,android,organic
688834,android,tapjoy
688836,android,tapjoy
688840,android,tapjoy
691174,iOS,tapjoy
691184,iOS,tapjoy
698374,iOS,tapjoy
698396,iOS,tapjoy
700790,iOS,tapjoy
700812,iOS,tapjoy
703210,iOS,tapjoy
703244,iOS,tapjoy
703266,iOS,tapjoy
707984,iOS,organic
707994,iOS,organic
708024,iOS,tapjoy
710402,iOS,tapjoy
710426,iOS,tapjoy
710442,iOS,organic
710446,iOS,tapjoy
710448,iOS,tapjoy
712768,iOS,tapjoy
712860,iOS,tapjoy
715278,web,organic
717656,web,organic
720000,android,organic
724808,android,tapjoy
727190,android,tapjoy
729598,iOS,tapjoy
729618,iOS,tapjoy
729654,iOS,tapjoy
731968,iOS,tapjoy
731978,iOS,organic
731994,iOS,tapjoy
732004,iOS,tapjoy
732008,iOS,tapjoy
732026,iOS,tapjoy
734416,iOS,organic
734478,iOS,tapjoy
736816,iOS,tapjoy
736818,iOS,tapjoy
736854,iOS,organic
736874,iOS,tapjoy
739226,iOS,organic
739230,iOS,tapjoy
739232,iOS,tapjoy
739246,iOS,tapjoy
741594,iOS,tapjoy
741606,iOS,organic
741680,iOS,tapjoy
744000,iOS,tapjoy
744028,iOS,tapjoy
746410,web,organic
746418,web,tapjoy
746426,web,tapjoy
748826,web,organic
748842,web,organic
751194,web,tapjoy
751236,web,organic
753634,web,organic
756086,android,organic
758390,android,organic
760770,android,organic
760774,android,organic
760782,android,organic
763196,iOS,organic
763250,iOS,organic
763260,iOS,organic
765612,iOS,organic
765626,iOS,organic
765662,iOS,tapjoy
767970,iOS,organic
768020,iOS,organic
768028,iOS,tapjoy
768040,iOS,tapjoy
768042,iOS,organic
770404,iOS,organic
770422,iOS,organic
770472,iOS,organic
770482,iOS,organic
772766,iOS,organic
772768,iOS,organic
772784,iOS,organic
772812,iOS,tapjoy
775246,web,organic
775282,web,organic
777580,web,organic
777594,web,organic
777636,android,admob
777660,android,organic
777662,android,organic
780042,android,admob
780070,android,admob
784780,android,admob
784782,android,admob
787220,android,admob
789598,android,organic
789606,android,admob
789616,android,organic
789640,android,admob
789664,android,admob
791980,android,organic
792034,android,admob
794460,iOS,organic
799192,iOS,admob
799218,iOS,admob
799260,iOS,admob
801600,iOS,admob
801614,iOS,organic
804020,iOS,organic
804050,iOS,organic
804052,iOS,organic
806368,iOS,organic
808770,web,admob
808776,web,organic
808806,web,admob
808814,web,admob
808828,web,organic
811222,web,organic
813602,android,organic
813612,android,admob
816000,android,admob
816004,android,organic
816036,android,organic
820780,android,admob
820838,android,organic
820848,android,admob
820850,android,organic
823198,android,organic
825572,android,admob
825610,android,admob
825632,android,admob
828012,iOS,organic
828024,iOS,admob
828054,iOS,organic
830410,iOS,admob
830470,iOS,admob
832766,iOS,organic
832814,iOS,organic
832824,iOS,organic
837584,iOS,organic
837590,iOS,admob
837646,iOS,organic
839956,iOS,organic
842402,iOS,organic
844786,web,organic
847222,web,organic
847224,web,organic
847242,web,admob
847252,web,organic
849564,web,admob
849584,web,admob
849592,web,organic
849610,web,admob
849630,web,admob
851986,android,organic
852010,android,organic
854408,android,organic
854410,android,organic
854412,android,admob
854440,android,admob
856806,android,admob
856810,android,organic
859182,iOS,admob
859238,iOS,organic
859260,iOS,admob
864016,iOS,admob
866432,iOS,admob
866462,iOS,admob
866476,iOS,admob
868810,iOS,organic
868862,iOS,admob
868868,iOS,admob
868870,iOS,organic
871246,iOS,admob
871260,iOS,organic
871266,iOS,admob
873606,iOS,admob
873634,iOS,admob
875990,iOS,admob
876024,iOS,admob
876034,iOS,admob
876040,iOS,admob
876046,iOS,admob
876060,iOS,organic
878456,iOS,organic
880770,iOS,admob
880792,iOS,admob
883212,iOS,admob
887980,android,organic
888036,android,organic
888052,android,organic
890378,iOS,organic
890380,iOS,organic
890390,iOS,organic
890412,iOS,organic
890472,iOS,organic
892840,iOS,organic
682286,android,organic
682292,android,tapjoy
682302,android,tapjoy
682334,android,organic
682356,android,tapjoy
684720,android,tapjoy
684726,android,tapjoy
684738,android,tapjoy
684740,android,tapjoy
687120,android,organic
687146,android,tapjoy
687168,android,tapjoy
689500,android,organic
689562,android,tapjoy
691924,iOS,tapjoy
691948,iOS,tapjoy
694326,iOS,tapjoy
696730,iOS,tapjoy
696734,iOS,tapjoy
699074,iOS,tapjoy
701492,iOS,tapjoy
701522,iOS,tapjoy
701542,iOS,organic
701552,iOS,tapjoy
703912,iOS,tapjoy
703970,iOS,tapjoy
706334,iOS,tapjoy
706344,iOS,tapjoy
708730,iOS,tapjoy
708742,iOS,organic
708754,iOS,tapjoy
711100,iOS,tapjoy
711110,iOS,organic
711182,iOS,tapjoy
718304,web,organic
718310,web,organic
718330,web,organic
720702,android,organic
720712,android,tapjoy
720768,android,tapjoy
723108,android,organic
723112,android,tapjoy
723180,android,organic
725510,android,organic
725586,android,tapjoy
727892,iOS,tapjoy
727914,iOS,organic
727964,iOS,tapjoy
730270,iOS,tapjoy
730288,iOS,tapjoy
730336,iOS,tapjoy
735090,iOS,organic
735106,iOS,tapjoy
737502,iOS,tapjoy
737506,iOS,organic
737560,iOS,tapjoy
737568,iOS,organic
739874,iOS,organic
739908,iOS,tapjoy
742300,iOS,tapjoy
742382,iOS,tapjoy
744704,iOS,tapjoy
744708,iOS,tapjoy
747080,web,tapjoy
747110,web,tapjoy
749488,web,tapjoy
749516,web,tapjoy
751868,web,organic
751896,web,tapjoy
751930,web,organic
754316,android,organic
754350,android,organic
756690,android,organic
756692,android,organic
756696,android,organic
756712,android,organic
756726,android,organic
756758,android,organic
759100,android,organic
759154,android,organic
761490,android,organic
763892,iOS,organic
763902,iOS,tapjoy
763910,iOS,organic
763970,iOS,organic
766312,iOS,organic
766326,iOS,organic
766350,iOS,tapjoy
766360,iOS,tapjoy
768720,iOS,organic
768722,iOS,organic
768760,iOS,organic
771136,iOS,tapjoy
773550,web,organic
773570,web,organic
775930,web,organic
778360,android,admob
780738,android,organic
785570,android,admob
787968,android,admob
790278,android,admob
792700,android,admob
795122,iOS,organic
802328,iOS,admob
802368,iOS,organic
804744,iOS,organic
804750,iOS,admob
807104,web,admob
807132,web,admob
807146,web,organic
809576,web,admob
811932,web,admob
811940,web,organic
816680,android,organic
816722,android,admob
819060,android,organic
819142,android,organic
821486,android,organic
821490,android,admob
821548,android,organic
821550,android,admob
823894,android,organic
823954,android,organic
826294,android,organic
826304,android,organic
826340,android,admob
828742,iOS,organic
831160,iOS,organic
833472,iOS,organic
833502,iOS,admob
835902,iOS,admob
835938,iOS,organic
838262,iOS,organic
838288,iOS,organic
838296,iOS,organic
838346,iOS,organic
838350,iOS,organic
840770,iOS,organic
843102,iOS,organic
843156,iOS,organic
843160,iOS,admob
843192,iOS,admob
845494,web,admob
845544,web,admob
